Id,ProductId,Score,review_year,review_month,star_sentiment,vader_sentiment,vader_compound,sentiment_agreement,helpfulness_ratio,is_helpful,jtbd_count,unmet_need,lda_topic_name,lda_topic_confidence,cluster_name,review_length,word_count
49763,B000CRHQN0,4,2012,8,Positive,Positive,0.8957,1,,0,2,0,Snacks & Chocolate,0.619,Mainstream Food Buyers,159,12
135892,B001ACMCLM,5,2012,1,Positive,Positive,0.925,1,,0,4,0,Meal Prep & Easy Cooking,0.548,Mainstream Food Buyers,462,39
431401,B000EVIDWW,1,2011,2,Negative,Negative,-0.5423,1,0.6666666666666666,0,2,1,Daily Use & Supplements,0.541,Mainstream Food Buyers,130,9
418636,B001F0RRU0,5,2011,1,Positive,Positive,0.8248,1,,0,3,0,Pet Food & Treats,0.927,Dedicated Dog Owners,171,11
520996,B001EO6ALE,5,2012,10,Positive,Positive,0.6601,1,,0,3,0,Pet Food & Treats,0.541,Dedicated Dog Owners,586,51
30525,B002PH1WB2,2,2012,8,Negative,Positive,0.5093,0,1.0,0,2,0,General Product Experience,0.801,Mainstream Food Buyers,231,18
557513,B003YBLF2E,4,2011,4,Positive,Positive,0.9836,1,0.3333333333333333,0,4,0,Snacks & Chocolate,0.451,Mainstream Food Buyers,725,43
562094,B002KXY8VM,5,2012,2,Positive,Positive,0.9965,1,,0,5,0,Snacks & Chocolate,0.327,Snack & Cooking Enthusiasts,1214,88
424276,B001IZASY4,5,2011,1,Positive,Positive,0.9584,1,1.0,0,2,0,General Product Experience,0.709,Mainstream Food Buyers,580,43
341645,B001RVFEP2,5,2009,2,Positive,Positive,0.9634,1,,0,6,0,Snacks & Chocolate,0.432,Mainstream Food Buyers,294,22
344831,B004RZ63KK,5,2012,7,Positive,Positive,0.995,1,1.0,0,7,0,Tea & Beverages,0.442,Mainstream Food Buyers,2146,186
368785,B001D0DMMY,5,2009,8,Positive,Positive,0.4738,1,1.0,0,3,0,Snacks & Chocolate,0.626,Mainstream Food Buyers,344,28
448817,B003Y5E7UM,3,2012,7,Neutral,Negative,-0.296,0,,0,3,0,General Product Experience,0.927,Mainstream Food Buyers,154,10
391891,B000CQBZPG,5,2006,11,Positive,Neutral,-0.0054,0,,0,2,0,General Product Experience,0.528,Tea Drinkers,77,6
560104,B003DA54NC,3,2011,2,Neutral,Positive,0.25,0,1.0,0,2,0,General Product Experience,0.592,Mainstream Food Buyers,281,21
252391,B0006346RY,5,2012,7,Positive,Positive,0.9079,1,,0,5,0,Pet Food & Treats,0.754,Dedicated Cat Owners,821,76
422752,B001BM4NAE,3,2012,6,Neutral,Positive,0.9667,0,1.0,0,2,0,Tea & Beverages,0.59,Mainstream Food Buyers,670,46
54429,B001TLY7A8,5,2012,8,Positive,Positive,0.9615,1,,0,3,0,Meal Prep & Easy Cooking,0.439,Dedicated Cat Owners,383,37
335484,B002ATEFMI,5,2010,10,Positive,Positive,0.8964,1,,0,1,0,Snacks & Chocolate,0.536,Indulgent Snack Seekers,172,15
136354,B006Q820X0,4,2012,5,Positive,Positive,0.9099,1,0.5,0,3,0,Coffee & Roasts,0.98,Mainstream Food Buyers,610,47
168287,B005VOOKS8,4,2012,4,Positive,Positive,0.9979,1,,0,4,0,Coffee & Roasts,0.453,Coffee Aficionados,1693,124
219604,B0043WOANY,5,2011,12,Positive,Positive,0.9817,1,1.0,0,2,0,Snacks & Chocolate,0.651,Indulgent Snack Seekers,320,20
493456,B004741202,1,2012,4,Negative,Negative,-0.4588,1,0.0,0,2,0,Daily Use & Supplements,0.351,Indulgent Snack Seekers,133,13
241469,B0001E5CJO,4,2008,10,Positive,Positive,0.9606,1,,0,2,0,General Product Experience,0.461,Mainstream Food Buyers,362,29
342930,B004VLV7PG,5,2011,11,Positive,Positive,0.75,1,,0,3,0,Baking & Dietary Needs,0.761,Mainstream Food Buyers,247,20
483031,B002L8XKZG,5,2011,3,Positive,Positive,0.8655,1,,0,1,0,Snacks & Chocolate,0.756,Mainstream Food Buyers,116,11
245703,B004OAZ36I,4,2012,2,Positive,Positive,0.9769,1,,0,3,0,General Product Experience,0.715,Mainstream Food Buyers,341,22
428406,B000TZ8WEC,5,2011,7,Positive,Positive,0.978,1,1.0,0,3,0,General Product Experience,0.846,Mainstream Food Buyers,488,39
542941,B004CEHVM0,5,2012,3,Positive,Positive,0.9738,1,,0,2,0,Tea & Beverages,0.788,Mainstream Food Buyers,775,62
233200,B007TJGZ4A,5,2011,9,Positive,Positive,0.9319,1,,0,1,0,Coffee & Roasts,0.545,Mainstream Food Buyers,131,9
338608,B00474OR8G,1,2011,4,Negative,Negative,-0.8171,1,0.7142857142857143,0,3,1,Coffee & Roasts,0.603,Mainstream Food Buyers,466,39
427132,B000PEPO7U,5,2009,2,Positive,Positive,0.8183,1,1.0,0,1,0,Tea & Beverages,0.609,Mainstream Food Buyers,201,11
160701,B001BOQ3SW,5,2012,7,Positive,Positive,0.974,1,1.0,0,4,0,Pet Food & Treats,0.935,Dedicated Dog Owners,427,40
254584,B008QLRHDS,1,2011,12,Negative,Positive,0.51,0,0.5,0,1,0,Coffee & Roasts,0.608,Coffee Aficionados,129,8
109299,B0032AM8JG,1,2011,12,Negative,Positive,0.7841,0,0.0,0,1,0,Tea & Beverages,0.83,Tea Drinkers,184,11
162842,B005P6TCGW,5,2010,2,Positive,Positive,0.8519,1,,0,3,0,Daily Use & Supplements,0.807,Mainstream Food Buyers,495,36
42410,B001THVDWM,4,2012,1,Positive,Positive,0.9945,1,1.0,0,5,0,Coffee & Roasts,0.903,Coffee Aficionados,1508,126
502843,B0040BA0DM,5,2012,8,Positive,Positive,0.9114,1,,0,2,0,Pet Food & Treats,0.951,Dedicated Dog Owners,219,17
461952,B0038YDXQ8,5,2012,5,Positive,Positive,0.9516,1,0.5,0,5,0,Daily Use & Supplements,0.793,Mainstream Food Buyers,1221,103
34882,B000RHUWMC,5,2009,12,Positive,Positive,0.8225,1,1.0,0,1,0,Tea & Beverages,0.828,Tea Drinkers,114,11
543458,B0012KIBP8,5,2011,7,Positive,Positive,0.8371,1,,0,2,0,General Product Experience,0.455,Dedicated Cat Owners,91,6
195696,B000CQC0BE,5,2011,5,Positive,Positive,0.8864,1,1.0,0,3,0,Tea & Beverages,0.666,Tea Drinkers,373,30
246385,B0029NN03K,4,2012,1,Positive,Negative,-0.9619,0,,0,4,0,Pet Food & Treats,0.634,Dedicated Dog Owners,972,91
10390,B0001UZTJG,5,2010,11,Positive,Positive,0.9549,1,,0,1,0,General Product Experience,0.614,Mainstream Food Buyers,205,13
189134,B001E5DXA4,5,2010,10,Positive,Positive,0.9854,1,,0,4,0,Tea & Beverages,0.353,Mainstream Food Buyers,565,44
517315,B000GW68ZI,2,2007,3,Negative,Positive,0.5846,0,0.0,0,1,0,Tea & Beverages,0.392,Coffee Aficionados,410,27
200461,B008O2EHNC,5,2012,9,Positive,Positive,0.9675,1,1.0,0,3,0,Coffee & Roasts,0.588,Mainstream Food Buyers,401,34
15844,B007TJGZ5E,1,2012,10,Negative,Negative,-0.8225,1,,0,1,0,General Product Experience,0.635,Coffee Aficionados,153,15
273726,B002CJO8T6,5,2010,5,Positive,Positive,0.8388,1,,0,2,0,Pet Food & Treats,0.809,Dedicated Dog Owners,186,12
535103,B001EO6BFE,5,2011,10,Positive,Positive,0.743,1,1.0,0,1,0,General Product Experience,0.487,Mainstream Food Buyers,227,21
19054,B00375LB6M,5,2011,5,Positive,Positive,0.865,1,,0,3,0,General Product Experience,0.408,Mainstream Food Buyers,196,18
371173,B0084QRZRS,4,2012,9,Positive,Positive,0.9371,1,,0,4,0,Organic & Nutrition Labels,0.299,Mainstream Food Buyers,958,71
279654,B000LKW1BA,1,2011,12,Negative,Positive,0.7928,0,0.0,0,4,0,Daily Use & Supplements,0.476,Tea Drinkers,467,36
264780,B000MM6R1M,5,2008,6,Positive,Positive,0.7677,1,1.0,0,3,0,General Product Experience,0.492,Mainstream Food Buyers,380,28
455688,B005Q8BP4G,2,2012,8,Negative,Positive,0.9911,0,,0,5,0,Snacks & Chocolate,0.381,Indulgent Snack Seekers,1645,124
512171,B000V94SK8,3,2010,7,Neutral,Positive,0.9566,0,1.0,0,1,0,Snacks & Chocolate,0.871,Mainstream Food Buyers,360,30
321594,B001J8H1E0,5,2012,7,Positive,Negative,-0.2481,0,,0,2,0,Pet Food & Treats,0.53,Mainstream Food Buyers,122,14
392880,B003VXL0V6,2,2012,5,Negative,Positive,0.9442,0,,0,1,0,Coffee & Roasts,0.538,Mainstream Food Buyers,475,48
127371,B005VOONKI,2,2012,6,Negative,Positive,0.9883,0,0.0,0,4,0,Coffee & Roasts,0.53,Coffee Aficionados,778,76
493371,B000B6KRII,5,2010,3,Positive,Positive,0.7171,1,1.0,0,1,0,General Product Experience,0.458,Mainstream Food Buyers,345,28
32800,B0083QJU72,5,2012,2,Positive,Positive,0.6249,1,,0,3,0,Baking & Dietary Needs,0.528,Mainstream Food Buyers,336,29
155032,B001DNBYXK,5,2012,3,Positive,Positive,0.2144,1,1.0,0,1,0,Daily Use & Supplements,0.94,Mainstream Food Buyers,160,14
513646,B000VK33C6,5,2011,2,Positive,Positive,0.8689,1,1.0,0,2,0,Pet Food & Treats,0.591,Mainstream Food Buyers,249,22
100108,B000LQORDE,3,2012,6,Neutral,Positive,0.7624,0,,0,1,0,Meal Prep & Easy Cooking,0.842,Mainstream Food Buyers,533,52
256191,B0009XQTA8,1,2010,7,Negative,Negative,-0.9144,1,0.6666666666666666,0,1,1,Meal Prep & Easy Cooking,0.805,Mainstream Food Buyers,198,14
8284,B000VK6NDC,1,2010,7,Negative,Neutral,0.0,0,0.09090909090909091,0,1,0,General Product Experience,0.9,Mainstream Food Buyers,125,7
267102,B004BKLHOS,5,2011,5,Positive,Positive,0.9517,1,,0,4,0,Snacks & Chocolate,0.455,Mainstream Food Buyers,888,60
295388,B002L8XKEW,5,2011,2,Positive,Positive,0.8095,1,1.0,0,1,0,Snacks & Chocolate,0.864,Mainstream Food Buyers,115,6
311169,B003CK0WLM,5,2010,4,Positive,Positive,0.8402,1,1.0,0,3,0,Tea & Beverages,0.919,Tea Drinkers,357,29
523239,B0040KXLNY,5,2011,11,Positive,Positive,0.8691,1,1.0,0,2,0,General Product Experience,0.659,Mainstream Food Buyers,326,28
495045,B00271OPVU,5,2011,12,Positive,Positive,0.9552,1,1.0,0,7,0,Baking & Dietary Needs,0.46,Mainstream Food Buyers,1230,115
132809,B000HG84EQ,4,2011,9,Positive,Positive,0.4343,1,,0,3,0,Snacks & Chocolate,0.385,Mainstream Food Buyers,283,22
336909,B0012KB4U2,1,2012,8,Negative,Neutral,0.0,0,0.0,0,3,0,Daily Use & Supplements,0.361,Mainstream Food Buyers,209,19
340258,B0000EZUN8,5,2007,4,Positive,Positive,0.7579,1,1.0,0,1,0,Cooking Ingredients & Sauces,0.482,Mainstream Food Buyers,269,21
59674,B000W5SLB8,1,2012,5,Negative,Positive,0.9998,0,0.75,0,8,0,Pet Food & Treats,0.432,Dedicated Dog Owners,6675,526
403489,B0054S0YTK,5,2012,6,Positive,Positive,0.8977,1,,0,2,0,Baking & Dietary Needs,0.481,Mainstream Food Buyers,141,11
384049,B000LKZ61W,4,2012,8,Positive,Positive,0.9921,1,,0,3,0,Meal Prep & Easy Cooking,0.852,Mainstream Food Buyers,1225,93
338835,B002CYLV5U,3,2011,4,Neutral,Positive,0.8393,0,0.5,0,1,0,Meal Prep & Easy Cooking,0.651,Mainstream Food Buyers,152,8
537276,B0034EFIYC,5,2011,1,Positive,Positive,0.9517,1,,0,3,0,General Product Experience,0.628,Indulgent Snack Seekers,287,21
208665,B0007Q426U,5,2010,7,Positive,Positive,0.2515,1,,0,4,0,Meal Prep & Easy Cooking,0.48,Mainstream Food Buyers,1283,113
40151,B001EQ4ONI,5,2009,5,Positive,Positive,0.5838,1,,0,1,0,Coffee & Roasts,0.717,Coffee Aficionados,86,6
328873,B0042GDN8Y,5,2011,1,Positive,Positive,0.7096,1,0.5,0,3,0,General Product Experience,0.92,Mainstream Food Buyers,152,9
377366,B004M62COU,5,2011,5,Positive,Positive,0.9648,1,,0,3,0,General Product Experience,0.751,Coffee Aficionados,326,23
318891,B001EQ55V8,5,2011,4,Positive,Positive,0.9834,1,,0,5,0,Meal Prep & Easy Cooking,0.703,Mainstream Food Buyers,638,50
476505,B0000ZHYXQ,1,2011,9,Negative,Negative,-0.8126,1,0.16666666666666666,0,2,0,General Product Experience,0.825,Mainstream Food Buyers,172,12
473162,B008FHUKE6,3,2010,4,Neutral,Positive,0.4404,0,0.5,0,2,0,General Product Experience,0.719,Coffee Aficionados,146,11
23615,B001EO7GYY,5,2011,12,Positive,Positive,0.8316,1,,0,2,0,Coffee & Roasts,0.733,Coffee Aficionados,141,11
421222,B001F2I9YG,4,2012,4,Positive,Positive,0.91,1,,0,5,0,Pet Food & Treats,0.578,Dedicated Dog Owners,907,87
465259,B000FSRN7U,5,2010,12,Positive,Positive,0.9433,1,,0,3,0,Meal Prep & Easy Cooking,0.502,Mainstream Food Buyers,374,29
133031,B0090X8IPM,4,2010,12,Positive,Positive,0.9355,1,,0,1,0,Coffee & Roasts,0.49,Coffee Aficionados,371,25
11989,B001THX20S,2,2011,2,Negative,Positive,0.793,0,1.0,0,2,0,General Product Experience,0.975,Mainstream Food Buyers,429,31
242720,B0029F9C80,4,2010,2,Positive,Positive,0.9468,1,1.0,0,2,0,Tea & Beverages,0.681,Tea Drinkers,243,22
319139,B000G6O2S4,4,2008,7,Positive,Positive,0.7754,1,,0,2,0,Snacks & Chocolate,0.894,Snack & Cooking Enthusiasts,80,8
104712,B004R8FKO2,4,2011,9,Positive,Positive,0.9222,1,,0,4,0,Snacks & Chocolate,0.353,Indulgent Snack Seekers,1225,109
520840,B0009XSXZM,4,2008,6,Positive,Positive,0.3814,1,1.0,0,2,0,General Product Experience,0.698,Mainstream Food Buyers,196,10
229819,B000J36M4Q,5,2008,6,Positive,Positive,0.9666,1,,0,4,0,Snacks & Chocolate,0.773,Mainstream Food Buyers,174,12
226437,B003ZXG4VI,5,2012,6,Positive,Positive,0.7788,1,,0,2,0,Snacks & Chocolate,0.754,Mainstream Food Buyers,161,15
128804,B0032GREWQ,1,2012,8,Negative,Positive,0.9075,0,1.0,0,3,0,Meal Prep & Easy Cooking,0.493,Mainstream Food Buyers,361,26
97686,B000LR0N6S,4,2009,9,Positive,Positive,0.9325,1,1.0,0,4,0,Snacks & Chocolate,0.44,Mainstream Food Buyers,392,34
506905,B000CQIDHO,4,2009,3,Positive,Positive,0.9536,1,1.0,0,1,0,Tea & Beverages,0.973,Tea Drinkers,336,30
166010,B004KBHEQI,1,2011,10,Negative,Positive,0.2862,0,0.0,0,4,0,Daily Use & Supplements,0.639,Mainstream Food Buyers,318,25
331659,B000RYPP5E,5,2011,11,Positive,Positive,0.6369,1,1.0,0,1,0,Cooking Ingredients & Sauces,0.628,Mainstream Food Buyers,157,13
360484,B000LT0STS,5,2012,10,Positive,Positive,0.6671,1,,0,3,0,Baking & Dietary Needs,0.721,Mainstream Food Buyers,151,9
476115,B001EQ4EHE,5,2011,3,Positive,Positive,0.92,1,1.0,0,5,0,Baking & Dietary Needs,0.621,Mainstream Food Buyers,268,25
12571,B001PNYKLG,4,2012,10,Positive,Positive,0.3919,1,,0,1,0,Cooking Ingredients & Sauces,0.461,Mainstream Food Buyers,300,23
463613,B004QDA8WC,5,2012,1,Positive,Positive,0.9092,1,,0,2,0,Tea & Beverages,0.395,Coffee Aficionados,374,30
17419,B0045Z6K50,5,2012,1,Positive,Positive,0.8603,1,,0,1,0,Coffee & Roasts,0.962,Coffee Aficionados,281,23
318506,B000S16WRQ,1,2011,1,Negative,Positive,0.5563,0,0.6666666666666666,0,3,0,Baking & Dietary Needs,0.351,Mainstream Food Buyers,348,29
490960,B001XUFDJ4,5,2012,3,Positive,Positive,0.9254,1,,0,4,0,General Product Experience,0.593,Tea Drinkers,305,25
168674,B000N8JYP6,4,2008,2,Positive,Positive,0.8884,1,1.0,0,4,0,General Product Experience,0.7,Mainstream Food Buyers,457,29
120821,B005K4Q37A,1,2012,6,Negative,Negative,-0.8273,1,1.0,0,2,1,Baking & Dietary Needs,0.553,Mainstream Food Buyers,136,10
206297,B003CGJGK4,5,2012,8,Positive,Positive,0.126,1,,0,1,0,General Product Experience,0.495,Dedicated Dog Owners,134,8
392174,B002C0E5VG,5,2012,3,Positive,Positive,0.0754,1,,0,1,0,Daily Use & Supplements,0.543,Mainstream Food Buyers,391,31
49500,B004M8PZ9W,5,2011,11,Positive,Positive,0.9787,1,,0,3,0,Tea & Beverages,0.552,Tea Drinkers,354,28
373378,B001BM62T4,4,2011,7,Positive,Positive,0.743,1,1.0,0,4,0,Tea & Beverages,0.669,Mainstream Food Buyers,560,52
154550,B002AQ0OL2,1,2012,1,Negative,Negative,-0.4696,1,0.0,0,2,0,General Product Experience,0.648,Mainstream Food Buyers,138,12
24722,B0021L8XT6,5,2008,11,Positive,Negative,-0.372,0,,0,2,0,General Product Experience,0.524,Dedicated Dog Owners,380,32
371697,B000Q71L50,5,2008,7,Positive,Positive,0.7506,1,,0,3,0,Snacks & Chocolate,0.423,Mainstream Food Buyers,227,18
60939,B001T4UMM2,5,2010,9,Positive,Positive,0.0772,1,1.0,0,2,0,General Product Experience,0.5,Dedicated Dog Owners,146,11
336621,B005GX8MMO,5,2011,12,Positive,Positive,0.945,1,,0,2,0,Coffee & Roasts,0.716,Mainstream Food Buyers,370,32
24621,B0047E2I5U,5,2010,12,Positive,Positive,0.8789,1,1.0,0,4,0,Pet Food & Treats,0.701,Dedicated Dog Owners,637,64
504958,B003DVMYUW,5,2011,12,Positive,Positive,0.9925,1,1.0,0,6,0,Organic & Nutrition Labels,0.427,Mainstream Food Buyers,1783,145
508996,B001HTG9KS,5,2011,8,Positive,Positive,0.6369,1,,0,2,0,General Product Experience,0.402,Mainstream Food Buyers,110,11
76542,B00032GJMS,2,2011,5,Negative,Positive,0.5093,0,0.0,0,2,0,Organic & Nutrition Labels,0.385,Mainstream Food Buyers,288,23
91236,B004HCBKJ2,5,2012,1,Positive,Positive,0.9306,1,1.0,0,4,0,Cooking Ingredients & Sauces,0.424,Mainstream Food Buyers,585,38
338367,B001BF7PV0,5,2010,7,Positive,Positive,0.6585,1,1.0,0,3,0,Baking & Dietary Needs,0.492,Mainstream Food Buyers,281,19
71874,B001E52VLG,4,2011,6,Positive,Positive,0.9468,1,,0,2,0,Tea & Beverages,0.675,Mainstream Food Buyers,437,34
97672,B0040IWGEG,5,2011,9,Positive,Positive,0.9874,1,0.5,0,2,0,Organic & Nutrition Labels,0.424,Coffee Aficionados,548,47
130042,B004R6M3UI,4,2012,4,Positive,Positive,0.9789,1,1.0,0,7,0,General Product Experience,0.839,Mainstream Food Buyers,1411,114
171276,7310172001,5,2011,9,Positive,Positive,0.9231,1,,0,3,0,General Product Experience,0.464,Dedicated Dog Owners,708,51
399970,B002IEVJRY,3,2012,4,Neutral,Positive,0.8869,0,,0,4,0,Coffee & Roasts,0.595,Coffee Aficionados,643,44
426493,B001FZ0SY2,5,2011,10,Positive,Positive,0.8442,1,1.0,0,3,0,Pet Food & Treats,0.859,Dedicated Dog Owners,262,19
316814,B004FEN3GA,3,2011,4,Neutral,Positive,0.9766,0,,0,6,0,General Product Experience,0.363,Mainstream Food Buyers,1879,145
40905,B004U7QY9K,1,2012,3,Negative,Positive,0.9564,0,0.125,0,3,0,Tea & Beverages,0.808,Tea Drinkers,473,38
15840,B007TJGZ5E,4,2010,12,Positive,Positive,0.6369,1,0.6666666666666666,0,5,0,General Product Experience,0.478,Coffee Aficionados,509,43
242108,B005Q8IXXM,3,2012,2,Neutral,Positive,0.9946,0,0.5,0,3,0,Organic & Nutrition Labels,0.45,Indulgent Snack Seekers,1593,106
389805,B0008IT4OM,4,2008,5,Positive,Positive,0.9359,1,1.0,0,3,0,General Product Experience,0.656,Indulgent Snack Seekers,133,10
449964,B002T0KDNI,5,2012,1,Positive,Positive,0.945,1,1.0,0,4,0,Tea & Beverages,0.689,Mainstream Food Buyers,216,20
533681,B002GWMB0W,5,2009,11,Positive,Positive,0.765,1,1.0,0,2,0,General Product Experience,0.535,Tea Drinkers,227,17
125046,B0002QEIE6,5,2010,9,Positive,Positive,0.9779,1,1.0,0,3,0,General Product Experience,0.451,Mainstream Food Buyers,501,44
49994,B00430B73W,5,2010,2,Positive,Positive,0.7249,1,,0,2,0,Organic & Nutrition Labels,0.507,Indulgent Snack Seekers,89,5
447044,B0014EQI4I,5,2011,10,Positive,Positive,0.936,1,1.0,0,1,0,Meal Prep & Easy Cooking,0.574,Mainstream Food Buyers,132,11
187164,B001LNUKE6,5,2010,12,Positive,Positive,0.9895,1,1.0,0,4,0,Pet Food & Treats,0.342,Dedicated Dog Owners,527,46
430328,B005K4Q1T0,2,2012,1,Negative,Negative,-0.7351,1,,0,3,0,Baking & Dietary Needs,0.48,Mainstream Food Buyers,170,16
497795,B000LKVD5U,4,2012,1,Positive,Positive,0.8044,1,,0,2,0,Snacks & Chocolate,0.617,Snack & Cooking Enthusiasts,400,31
236375,B002E50VMQ,5,2010,2,Positive,Positive,0.8957,1,1.0,0,2,0,Coffee & Roasts,0.818,Coffee Aficionados,103,9
339698,B000LKVHZG,5,2009,11,Positive,Positive,0.9369,1,1.0,0,5,0,Baking & Dietary Needs,0.607,Mainstream Food Buyers,659,52
163774,B004EIE9VA,5,2011,9,Positive,Positive,0.9646,1,,0,2,0,Tea & Beverages,0.597,Tea Drinkers,358,31
458898,B000BK1MWE,5,2006,12,Positive,Positive,0.9979,1,1.0,0,6,0,Snacks & Chocolate,0.66,Indulgent Snack Seekers,2964,245
432432,B003A199AI,5,2010,7,Positive,Positive,0.9843,1,1.0,0,2,0,Snacks & Chocolate,0.824,Snack & Cooking Enthusiasts,362,28
136534,B006Q820X0,2,2012,8,Negative,Negative,-0.7925,1,,0,2,0,Coffee & Roasts,0.939,Coffee Aficionados,214,14
167531,B0040PUR6S,4,2011,5,Positive,Positive,0.2617,1,1.0,0,1,0,General Product Experience,0.405,Mainstream Food Buyers,238,17
89515,B004L44PHU,5,2012,7,Positive,Positive,0.7568,1,,0,1,0,Baking & Dietary Needs,0.55,Mainstream Food Buyers,153,11
250937,B004DOXI9O,3,2011,9,Neutral,Positive,0.8847,0,1.0,0,5,0,Snacks & Chocolate,0.608,Indulgent Snack Seekers,972,72
277653,B000VK8AVK,1,2009,3,Negative,Negative,-0.8805,1,0.25,0,1,0,Snacks & Chocolate,0.607,Snack & Cooking Enthusiasts,175,12
390738,B00139ZPKM,5,2011,6,Positive,Positive,0.9442,1,1.0,0,6,0,Pet Food & Treats,0.51,Dedicated Dog Owners,1633,131
559380,B000EQX57K,4,2012,4,Positive,Positive,0.9468,1,,0,3,0,Snacks & Chocolate,0.424,Snack & Cooking Enthusiasts,452,38
192562,B006GA666U,2,2010,1,Negative,Positive,0.9359,0,0.0,0,2,0,Coffee & Roasts,0.707,Coffee Aficionados,587,54
524132,B004JGQ15E,4,2011,6,Positive,Positive,0.9707,1,1.0,0,5,0,Snacks & Chocolate,0.573,Snack & Cooking Enthusiasts,684,55
69329,B0035DZNUQ,5,2012,4,Positive,Positive,0.9695,1,,0,3,0,General Product Experience,0.498,Mainstream Food Buyers,413,32
511982,B0038C6X8A,5,2011,6,Positive,Positive,0.9248,1,1.0,0,3,0,Pet Food & Treats,0.819,Dedicated Cat Owners,353,27
150358,B003VG0MYY,5,2012,9,Positive,Positive,0.8894,1,,0,2,0,Organic & Nutrition Labels,0.667,Mainstream Food Buyers,176,17
228025,B003VXHGPK,5,2012,7,Positive,Positive,0.8832,1,,0,1,0,Coffee & Roasts,0.924,Mainstream Food Buyers,110,11
556017,B001E5E0CE,5,2011,9,Positive,Positive,0.9815,1,1.0,0,2,0,General Product Experience,0.572,Mainstream Food Buyers,670,57
222728,B001J9ST90,5,2012,3,Positive,Positive,0.9494,1,1.0,0,2,0,Pet Food & Treats,0.684,Mainstream Food Buyers,384,31
244333,B0030VBQ5Y,5,2012,3,Positive,Positive,0.8805,1,,0,2,0,Meal Prep & Easy Cooking,0.733,Mainstream Food Buyers,162,12
56806,B000GG0BNY,5,2012,2,Positive,Positive,0.9663,1,1.0,0,4,0,General Product Experience,0.592,Tea Drinkers,448,33
484122,B001IZ9ME6,5,2012,1,Positive,Positive,0.6904,1,,0,2,0,General Product Experience,0.497,Mainstream Food Buyers,251,19
48398,B006H34CUS,4,2012,8,Positive,Positive,0.93,1,,0,3,0,Snacks & Chocolate,0.894,Mainstream Food Buyers,123,8
559327,B000EQX57K,4,2010,12,Positive,Positive,0.9296,1,1.0,0,2,0,General Product Experience,0.671,Snack & Cooking Enthusiasts,616,53
503318,B00020HHE0,5,2012,1,Positive,Positive,0.91,1,1.0,0,1,0,Daily Use & Supplements,0.452,Mainstream Food Buyers,98,6
388850,B004BJS1PM,4,2012,8,Positive,Positive,0.9087,1,,0,3,0,Meal Prep & Easy Cooking,0.515,Mainstream Food Buyers,411,37
338770,B002UQB6IC,5,2012,8,Positive,Positive,0.7717,1,,0,1,0,Snacks & Chocolate,0.348,Mainstream Food Buyers,278,26
241960,B001AHJ2FQ,1,2012,1,Negative,Positive,0.431,0,0.0,0,2,0,Snacks & Chocolate,0.559,Snack & Cooking Enthusiasts,287,25
180356,B002AQP5MK,5,2011,8,Positive,Positive,0.9854,1,1.0,0,7,0,Baking & Dietary Needs,0.445,Mainstream Food Buyers,1985,166
115356,B000F4F952,4,2008,5,Positive,Positive,0.4497,1,,0,2,0,General Product Experience,0.92,Mainstream Food Buyers,117,9
223708,B006BXV130,3,2012,3,Neutral,Positive,0.6187,0,,0,3,0,Snacks & Chocolate,0.967,Indulgent Snack Seekers,360,30
421674,B002VLZ8D0,5,2012,9,Positive,Positive,0.9157,1,1.0,0,2,0,Daily Use & Supplements,0.585,Snack & Cooking Enthusiasts,154,13
94492,B000EQYW0E,4,2012,3,Positive,Positive,0.891,1,,0,2,0,General Product Experience,0.631,Snack & Cooking Enthusiasts,586,56
24290,B001E5E2PO,5,2012,3,Positive,Positive,0.9377,1,1.0,0,3,0,Coffee & Roasts,0.515,Coffee Aficionados,1460,119
77018,B001OCKIP0,2,2009,6,Negative,Positive,0.2786,0,0.0,0,3,0,Snacks & Chocolate,0.471,Mainstream Food Buyers,261,21
540995,B000RE96A4,2,2008,10,Negative,Negative,-0.6249,1,,0,2,0,Coffee & Roasts,0.743,Coffee Aficionados,277,19
554330,B007OXJKF2,5,2012,2,Positive,Positive,0.9355,1,,0,1,0,Coffee & Roasts,0.647,Coffee Aficionados,139,14
258210,B00238ZZDO,5,2010,2,Positive,Positive,0.8828,1,0.5,0,3,0,Baking & Dietary Needs,0.717,Mainstream Food Buyers,301,25
370741,B000VVVJ6W,4,2010,5,Positive,Positive,0.4798,1,0.0,0,1,0,Baking & Dietary Needs,0.895,Mainstream Food Buyers,97,8
258016,B00125ZCWI,5,2012,5,Positive,Positive,0.9052,1,1.0,0,1,0,Daily Use & Supplements,0.863,Mainstream Food Buyers,402,33
294611,B003YLHQ8Q,5,2011,1,Positive,Positive,0.8775,1,1.0,0,2,0,Pet Food & Treats,0.973,Dedicated Dog Owners,329,31
